0.000000000000e+00	7.730742976895e-01
1.000000000000e-07	7.730742968078e-01
2.000000000000e-07	7.730742968296e-01
4.000000000000e-07	7.730742968064e-01
8.000000000000e-07	7.730742967672e-01
1.600000000000e-06	7.730742967240e-01
3.200000000000e-06	7.730742966909e-01
6.400000000000e-06	7.730742966848e-01
1.280000000000e-05	7.730742966869e-01
2.280000000000e-05	7.730742966848e-01
3.280000000000e-05	7.730742966874e-01
4.280000000000e-05	7.730742966839e-01
5.280000000000e-05	7.730742966887e-01
6.280000000000e-05	7.730742966821e-01
7.280000000000e-05	7.730742966912e-01
8.280000000000e-05	7.730742966788e-01
9.280000000000e-05	7.730742966955e-01
1.028000000000e-04	7.730742966731e-01
1.128000000000e-04	7.730742967030e-01
1.228000000000e-04	7.730742966633e-01
1.328000000000e-04	7.730742967159e-01
1.428000000000e-04	7.730742966462e-01
1.528000000000e-04	7.730742967383e-01
1.628000000000e-04	7.730742966169e-01
1.728000000000e-04	7.730742967769e-01
1.828000000000e-04	7.730742965661e-01
1.928000000000e-04	7.730742968436e-01
2.028000000000e-04	7.730742964785e-01
2.128000000000e-04	7.730742969588e-01
2.228000000000e-04	7.730742963271e-01
2.328000000000e-04	7.730742971578e-01
2.428000000000e-04	7.730742960656e-01
2.528000000000e-04	7.730742975014e-01
2.628000000000e-04	7.730742956140e-01
2.728000000000e-04	7.730742980948e-01
2.828000000000e-04	7.730742948341e-01
2.928000000000e-04	7.730742991199e-01
3.028000000000e-04	7.730742934870e-01
3.128000000000e-04	7.730743008903e-01
3.228000000000e-04	7.730742911603e-01
3.328000000000e-04	7.730743039480e-01
3.428000000000e-04	7.730742871419e-01
3.528000000000e-04	7.730743092291e-01
3.628000000000e-04	7.730742802014e-01
3.728000000000e-04	7.730743183503e-01
3.828000000000e-04	7.730742682142e-01
3.928000000000e-04	7.730743341041e-01
4.028000000000e-04	7.730742475105e-01
4.128000000000e-04	7.730743613132e-01
4.228000000000e-04	7.730742117522e-01
4.328000000000e-04	7.730744083076e-01
4.428000000000e-04	7.730741499925e-01
4.528000000000e-04	7.730744894742e-01
4.628000000000e-04	7.730740433249e-01
4.728000000000e-04	7.730746296618e-01
4.828000000000e-04	7.730738590957e-01
4.928000000000e-04	7.730748717896e-01
5.028000000000e-04	7.730735409094e-01
5.128000000000e-04	7.730752899887e-01
5.228000000000e-04	7.730729913693e-01
5.328000000000e-04	7.730760123053e-01
5.428000000000e-04	7.730720422772e-01
5.528000000000e-04	7.730772599251e-01
5.628000000000e-04	7.730704031927e-01
5.728000000000e-04	7.730794149558e-01
5.828000000000e-04	7.730675726828e-01
5.928000000000e-04	7.730831375856e-01
6.028000000000e-04	7.730626853581e-01
6.128000000000e-04	7.730895686071e-01
6.228000000000e-04	7.730542488525e-01
6.328000000000e-04	7.731006792521e-01
6.428000000000e-04	7.730396941075e-01
6.528000000000e-04	7.731198731188e-01
6.628000000000e-04	7.730146177390e-01
6.728000000000e-04	7.731530066078e-01
6.828000000000e-04	7.729719799250e-01
6.928000000000e-04	7.732092530926e-01
7.028000000000e-04	7.728963247385e-01
7.128000000000e-04	7.733081619071e-01
7.228000000000e-04	7.727660096483e-01
7.328000000000e-04	7.734789429137e-01
7.428000000000e-04	7.725402234756e-01
7.528000000000e-04	7.737751580780e-01
7.628000000000e-04	7.721436444774e-01
7.728000000000e-04	7.742978968295e-01
7.828000000000e-04	7.714278031909e-01
7.928000000000e-04	7.752704147549e-01
8.028000000000e-04	7.699797941601e-01
8.128000000000e-04	7.781807916099e-01
8.228000000000e-04	6.796441824225e-01
8.317024805321e-04	8.609477879509e-01
8.393813208299e-04	-3.808433753025e+00
8.468095764991e-04	-4.140444334446e+00
8.537230617052e-04	-3.703747173328e+00
8.605185329369e-04	-3.321585530563e+00
8.705185329369e-04	-2.739104929373e+00
8.805185329369e-04	-2.213244122189e+00
8.905185329369e-04	-1.678092011856e+00
9.000185329369e-04	-1.214602108902e+00
9.068708764365e-04	-8.856047110224e-01
9.145120032788e-04	-5.301170282361e-01
9.245120032788e-04	-8.240733132435e-02
9.345120032788e-04	3.462428750862e-01
9.445120032788e-04	8.491791791007e-01
9.526915374464e-04	-4.628516430377e+00
9.594529801955e-04	-4.168711683420e+00
9.659705042268e-04	-3.772655989411e+00
9.729749943402e-04	-3.365960112162e+00
9.801321585440e-04	-2.955426612093e+00
9.876369650109e-04	-2.539271833204e+00
9.976369650109e-04	-2.006130813083e+00
1.007636965011e-03	-1.495528876237e+00
1.017636965011e-03	-1.006725935043e+00
1.027636965011e-03	-5.386931265949e-01
1.037636965011e-03	-9.061880692582e-02
1.047636965011e-03	3.383819508410e-01
1.057636965011e-03	8.490582776106e-01
1.065816199953e-03	-4.627017473158e+00
1.072578338815e-03	-4.167206903839e+00
1.077096026179e-03	-3.880398047065e+00
1.081318858909e-03	-3.638715061966e+00
1.085122406727e-03	-3.418976580247e+00
1.089168558285e-03	-3.186013580514e+00
1.097260861402e-03	-2.730559542120e+00
1.107260861402e-03	-2.189139935113e+00
1.117260861402e-03	-1.670816658564e+00
1.127260861402e-03	-1.174523338094e+00
1.137260861402e-03	-6.993704291025e-01
1.147260861402e-03	-2.444325155474e-01
1.157260861402e-03	1.911093412354e-01
1.167260861402e-03	6.114209632389e-01
1.167280392652e-03	6.124157585193e-01
1.167319455152e-03	6.151957731145e-01
1.167397580152e-03	6.235713821034e-01
1.167417111402e-03	6.271132910224e-01
1.167421994214e-03	6.283327506504e-01
1.167431759839e-03	6.319238623755e-01
1.167434201246e-03	6.331819875597e-01
1.167439084058e-03	6.367899733575e-01
1.167440304761e-03	6.380135445083e-01
1.167442746168e-03	6.412357886810e-01
1.167443356519e-03	6.422523344452e-01
1.167444577222e-03	6.446825552391e-01
1.167447018628e-03	6.526816386051e-01
1.167447425430e-03	6.545970333244e-01
1.167448239032e-03	6.593042998026e-01
1.167449866238e-03	6.764075342251e-01
1.167450273039e-03	6.829791338608e-01
1.167451086642e-03	7.010300796892e-01
1.167452439317e-03	7.687701018703e-01
1.167454103184e-03	9.225682254387e-01
1.167454934755e-03	8.992744580275e-01
1.167455687430e-03	9.229245905471e-01
1.167456666300e-03	9.497228819978e-01
1.167458488641e-03	9.894142690018e-01
