2.000000000000e+01	7.006831936288e-03
2.046585984562e+01	7.170033723454e-03
2.094257096102e+01	7.337036375365e-03
2.143038610475e+01	7.507928383110e-03
2.192956392286e+01	7.682800295969e-03
2.244036908604e+01	7.861744769134e-03
2.296307242994e+01	8.044856612530e-03
2.349795109879e+01	8.232232840758e-03
2.404528869235e+01	8.423972724179e-03
2.460537541625e+01	8.620177841176e-03
2.517850823588e+01	8.820952131602e-03
2.576499103386e+01	9.026401951464e-03
2.636513477113e+01	9.236636128846e-03
2.697925765183e+01	9.451766021116e-03
2.760768529206e+01	9.671905573439e-03
2.825075089246e+01	9.897171378615e-03
2.890879541492e+01	1.012768273830e-02
2.958216776336e+01	1.036356172558e-02
3.027122496872e+01	1.060493324904e-02
3.097633237825e+01	1.085192511819e-02
3.169786384922e+01	1.110466811046e-02
3.243620194718e+01	1.136329603966e-02
3.319173814875e+01	1.162794582601e-02
3.396487304923e+01	1.189875756774e-02
3.475601657499e+01	1.217587461435e-02
3.556558820078e+01	1.245944364139e-02
3.639401717220e+01	1.274961472713e-02
3.724174273326e+01	1.304654143071e-02
3.810921435926e+01	1.335038087223e-02
3.899689199516e+01	1.366129381457e-02
3.990524629938e+01	1.397944474695e-02
4.083475889339e+01	1.430500197050e-02
4.178592261708e+01	1.463813768560e-02
4.275924179004e+01	1.497902808125e-02
4.375523247899e+01	1.532785342633e-02
4.477442277137e+01	1.568479816294e-02
4.581735305536e+01	1.605005100175e-02
4.688457630640e+01	1.642380501947e-02
4.797665838039e+01	1.680625775841e-02
4.909417831370e+01	1.719761132826e-02
5.023772863019e+01	1.759807251003e-02
5.140791565538e+01	1.800785286226e-02
5.260535983791e+01	1.842716882952e-02
5.383069607854e+01	1.885624185325e-02
5.508457406676e+01	1.929529848491e-02
5.636765862529e+01	1.974457050166e-02
5.768063006253e+01	2.020429502431e-02
5.902418453333e+01	2.067471463794e-02
6.039903440804e+01	2.115607751493e-02
6.180590865027e+01	2.164863754061e-02
