0.000000000000e+00	0.000000000000e+00
1.000000000000e-10	5.555552468582e-09
2.000000000000e-10	1.666665431877e-08
4.000000000000e-10	4.999995060844e-08
8.000000000000e-10	1.833330246362e-07
1.600000000000e-09	7.166643576154e-07
3.200000000000e-09	2.849981836335e-06
6.400000000000e-09	1.138318862982e-05
1.000000000000e-08	2.778279689947e-05
1.064000000000e-08	3.133824101011e-05
1.192000000000e-08	3.844910394378e-05
1.448000000000e-08	5.267067808647e-05
1.960000000000e-08	8.111321948411e-05
2.984000000000e-08	1.379958748147e-04
5.032000000000e-08	2.517514763077e-04
9.128000000000e-08	4.792238481449e-04
1.732000000000e-07	9.340133114028e-04
3.370400000000e-07	1.842971469505e-03
6.647200000000e-07	3.658407535181e-03
1.320080000000e-06	7.279381203232e-03
2.630800000000e-06	1.448191426066e-02
5.252240000000e-06	2.873074817150e-02
1.049512000000e-05	5.661470234463e-02
2.098088000000e-05	1.100146201584e-01
4.195240000000e-05	2.079943640048e-01
8.041393846154e-05	3.608813209901e-01
1.188754769231e-04	4.842486216301e-01
1.573370153846e-04	5.837959680310e-01
1.923076923077e-04	6.574775390970e-01
1.923086923077e-04	6.574788857790e-01
1.923106923077e-04	6.574804680232e-01
1.923146923077e-04	6.574769658662e-01
1.923176923077e-04	6.574685060149e-01
1.923184923077e-04	6.574655834196e-01
1.923200923077e-04	6.574597382552e-01
1.923232923077e-04	6.574480480821e-01
1.923296923077e-04	6.574246683595e-01
1.923424923077e-04	6.573779114086e-01
1.923680923077e-04	6.572844074827e-01
1.924192923077e-04	6.570974395274e-01
1.925216923077e-04	6.567236631461e-01
1.927264923077e-04	6.559767480472e-01
1.931360923077e-04	6.544854648801e-01
1.939552923077e-04	6.515130577494e-01
1.955936923077e-04	6.456086501301e-01
1.988704923077e-04	6.339596387713e-01
2.054240923077e-04	6.112865434056e-01
2.185312923077e-04	5.683302749961e-01
2.447456923077e-04	4.911662084742e-01
2.832072307692e-04	3.963310572719e-01
3.216687692307e-04	3.198068276036e-01
3.601303076923e-04	2.580580176732e-01
3.846153846154e-04	2.251847765828e-01
3.846163846154e-04	2.251840808905e-01
3.846183846154e-04	2.251838006185e-01
3.846223846154e-04	2.251899066766e-01
3.846253846154e-04	2.252003194158e-01
3.846261846154e-04	2.252037627745e-01
3.846277846154e-04	2.252106494612e-01
3.846309846154e-04	2.252244226510e-01
3.846373846154e-04	2.252519682958e-01
3.846501846154e-04	2.253070566469e-01
3.846757846154e-04	2.254172215956e-01
3.847269846154e-04	2.256375044876e-01
3.848293846154e-04	2.260778823164e-01
3.850341846154e-04	2.269578866881e-01
3.854437846154e-04	2.287148945574e-01
3.862629846154e-04	2.322169408720e-01
3.879013846154e-04	2.391734269903e-01
3.911781846154e-04	2.528981206489e-01
3.977317846154e-04	2.796112277619e-01
4.108389846154e-04	3.302216706979e-01
4.370533846154e-04	4.211352376820e-01
4.755149230769e-04	5.328686164409e-01
5.139764615384e-04	6.230283370651e-01
5.524380000000e-04	6.957798757129e-01
5.769230769231e-04	7.345106443279e-01
5.769240769231e-04	7.345115629736e-01
5.769260769231e-04	7.345122891499e-01
5.769300769231e-04	7.345070748856e-01
5.769330769231e-04	7.344973309787e-01
5.769338769231e-04	7.344940659730e-01
5.769354769231e-04	7.344875359907e-01
5.769386769231e-04	7.344744762002e-01
5.769450769231e-04	7.344483573160e-01
5.769578769231e-04	7.343961223339e-01
5.769834769231e-04	7.342916635143e-01
5.770346769231e-04	7.340827904461e-01
5.771370769231e-04	7.336652225292e-01
5.773418769231e-04	7.328307990677e-01
5.777514769231e-04	7.311647975848e-01
5.785706769231e-04	7.278441440719e-01
5.802090769231e-04	7.212479777191e-01
5.834858769231e-04	7.082341714709e-01
5.900394769231e-04	6.829047026387e-01
6.031466769232e-04	6.349156899224e-01
6.293610769233e-04	5.487111031026e-01
6.678226153849e-04	4.427650922995e-01
7.062841538464e-04	3.572753054394e-01
7.447456923079e-04	2.882920223315e-01
7.692307692308e-04	2.515673615754e-01
7.692317692308e-04	2.515665192876e-01
7.692337692308e-04	2.515659458263e-01
7.692377692308e-04	2.515714655155e-01
7.692407692308e-04	2.515814384865e-01
7.692415692308e-04	2.515847645752e-01
7.692431692308e-04	2.515914167230e-01
7.692463692308e-04	2.516047208411e-01
7.692527692308e-04	2.516313283676e-01
7.692655692308e-04	2.516845405822e-01
7.692911692308e-04	2.517909536581e-01
7.693423692308e-04	2.520037344053e-01
7.694447692308e-04	2.524291143458e-01
7.696495692308e-04	2.532791485273e-01
7.700591692308e-04	2.549763182166e-01
7.708783692308e-04	2.583590958123e-01
7.725167692307e-04	2.650786658213e-01
7.757935692307e-04	2.783359394393e-01
7.823471692307e-04	3.041392818667e-01
7.954543692306e-04	3.530260917747e-01
8.216687692305e-04	4.408434276715e-01
8.601303076920e-04	5.487715178228e-01
8.985918461535e-04	6.358606810041e-01
9.370533846151e-04	7.061345303143e-01
9.615384615385e-04	7.435462503674e-01
9.615394615385e-04	7.435471188065e-01
9.615414615385e-04	7.435477445702e-01
9.615454615385e-04	7.435423294841e-01
9.615484615385e-04	7.435324349638e-01
9.615492615385e-04	7.435291297950e-01
9.615508615385e-04	7.435225194870e-01
9.615540615385e-04	7.435092990471e-01
9.615604615385e-04	7.434828588726e-01
9.615732615385e-04	7.434299813442e-01
9.615988615385e-04	7.433242375693e-01
9.616500615385e-04	7.431127951386e-01
9.617524615385e-04	7.426900906890e-01
9.619572615385e-04	7.418454029251e-01
9.623668615385e-04	7.401589078393e-01
9.631860615385e-04	7.367974067311e-01
9.648244615384e-04	7.301201004662e-01
9.681012615384e-04	7.169462104605e-01
9.746548615384e-04	6.913051620283e-01
9.877620615383e-04	6.427258330489e-01
1.013976461538e-03	5.554608374672e-01
1.052438000000e-03	4.482115772385e-01
1.090899538461e-03	3.616701744207e-01
1.129361076923e-03	2.918383230336e-01
1.153846153846e-03	2.546619096087e-01
1.153847153846e-03	2.546610501260e-01
1.153849153846e-03	2.546604422751e-01
1.153853153846e-03	2.546658931860e-01
1.153856153846e-03	2.546758145744e-01
1.153856953846e-03	2.546791269079e-01
1.153858553846e-03	2.546857515454e-01
1.153861753846e-03	2.546990006437e-01
1.153868153846e-03	2.547254981336e-01
1.153880953846e-03	2.547784902865e-01
1.153906553846e-03	2.548844632861e-01
1.153957753846e-03	2.550963640685e-01
1.154060153846e-03	2.555199848301e-01
1.154264953846e-03	2.563665036551e-01
1.154674553846e-03	2.580566546189e-01
1.155493753846e-03	2.614254425780e-01
1.157132153846e-03	2.681172234876e-01
1.160408953846e-03	2.813196710239e-01
1.166962553846e-03	3.070163025090e-01
1.180069753847e-03	3.557009387038e-01
1.200000000000e-03	4.232904066339e-01
