2.000000000000e+01	9.996303105688e-01
2.046585984562e+01	9.996129740680e-01
2.094257096102e+01	9.995948214040e-01
2.143038610475e+01	9.995758141968e-01
2.192956392286e+01	9.995559122663e-01
2.244036908604e+01	9.995350735474e-01
2.296307242994e+01	9.995132540026e-01
2.349795109879e+01	9.994904075296e-01
2.404528869235e+01	9.994664858652e-01
2.460537541625e+01	9.994414384846e-01
2.517850823588e+01	9.994152124960e-01
2.576499103386e+01	9.993877525305e-01
2.636513477113e+01	9.993590006267e-01
2.697925765183e+01	9.993288961104e-01
2.760768529206e+01	9.992973754684e-01
2.825075089246e+01	9.992643722164e-01
2.890879541492e+01	9.992298167617e-01
2.958216776336e+01	9.991936362588e-01
3.027122496872e+01	9.991557544585e-01
3.097633237825e+01	9.991160915505e-01
3.169786384922e+01	9.990745639990e-01
3.243620194718e+01	9.990310843700e-01
3.319173814875e+01	9.989855611513e-01
3.396487304923e+01	9.989378985652e-01
3.475601657499e+01	9.988879963710e-01
3.556558820078e+01	9.988357496602e-01
3.639401717220e+01	9.987810486415e-01
3.724174273326e+01	9.987237784169e-01
3.810921435926e+01	9.986638187476e-01
3.899689199516e+01	9.986010438087e-01
3.990524629938e+01	9.985353219346e-01
4.083475889339e+01	9.984665153515e-01
4.178592261708e+01	9.983944798994e-01
4.275924179004e+01	9.983190647408e-01
4.375523247899e+01	9.982401120577e-01
4.477442277137e+01	9.981574567346e-01
4.581735305536e+01	9.980709260278e-01
4.688457630640e+01	9.979803392209e-01
4.797665838039e+01	9.978855072651e-01
4.909417831370e+01	9.977862324038e-01
5.023772863019e+01	9.976823077819e-01
5.140791565538e+01	9.975735170377e-01
5.260535983791e+01	9.974596338784e-01
5.383069607854e+01	9.973404216368e-01
5.508457406676e+01	9.972156328106e-01
5.636765862529e+01	9.970850085817e-01
5.768063006253e+01	9.969482783161e-01
5.902418453333e+01	9.968051590433e-01
6.039903440804e+01	9.966553549149e-01
6.180590865027e+01	9.964985566404e-01
6.324555320337e+01	9.963344409019e-01
6.471873138593e+01	9.961626697447e-01
6.622622429652e+01	9.959828899443e-01
6.776883122784e+01	9.957947323486e-01
6.934737009051e+01	9.955978111960e-01
7.096267784672e+01	9.953917234060e-01
7.261561095402e+01	9.951760478448e-01
7.430704581943e+01	9.949503445629e-01
7.603787926411e+01	9.947141540059e-01
7.780902899886e+01	9.944669961955e-01
